QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b1e824-0001-9d98-0005-176e00029166,"show terse VIEWS in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",13,CITIBIKE,3,PUBLIC,SHOW,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:56:13.83-08:00,2024-01-25T05:56:13.889-08:00,59,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,45,14,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,81363d9ab54a7b438bac6f3c79d1a38d,2,81363d9ab54a7b438bac6f3c79d1a38d,1
01b1e82b-0001-9eb2-0005-176e0002e0e6,"show terse DYNAMIC TABLES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:03:56.945-08:00,2024-01-25T06:03:56.996-08:00,51,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,37,14,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,f7748c4f0e28733e03484f3cadc595e7,2,f7748c4f0e28733e03484f3cadc595e7,1
01b1e824-0001-9d98-0005-176e0002916a,"show terse SEQUENCES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:56:13.998-08:00,2024-01-25T05:56:14.06-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,57,5,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,f5e68ed669ec7e0e4411d65d49f6c5c5,2,f5e68ed669ec7e0e4411d65d49f6c5c5,1
01b1e82b-0001-9d31-0005-176e0002527a,"show terse USER FUNCTIONS in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:03:56.216-08:00,2024-01-25T06:03:56.277-08:00,61,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54,7,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,7c56af6e79b653066d12c0180c32bc26,2,7c56af6e79b653066d12c0180c32bc26,1
01b1e824-0001-9d98-0005-176e0002916e,"show terse STREAMS in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",13,CITIBIKE,3,PUBLIC,SHOW,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:56:14.006-08:00,2024-01-25T05:56:14.059-08:00,53,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,e5a40ac60df74436a7e1b968cd682877,2,e5a40ac60df74436a7e1b968cd682877,1
01b1e82b-0001-9d31-0005-176e00025276,"show terse PIPES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:03:56.217-08:00,2024-01-25T06:03:56.274-08:00,57,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,bf0d6f9f220dae32092e292d2b9ac67e,2,bf0d6f9f220dae32092e292d2b9ac67e,1
01b1e824-0001-9d98-0005-176e00029172,"describe TABLE IDENTIFIER('""CITIBIKE"".""PUBLIC"".""TRIPS""')",13,CITIBIKE,3,PUBLIC,DESCRIBE,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:56:18.531-08:00,2024-01-25T05:56:18.573-08:00,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,8,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,3f98c6035e9c9bb43cf365351c88aa85,2,3f98c6035e9c9bb43cf365351c88aa85,1
01b1e82b-0001-9d31-0005-176e00025272,"show terse FILE FORMATS in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:03:56.206-08:00,2024-01-25T06:03:56.284-08:00,78,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,62,16,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c116d99437026f5497b20c185bbe1b5c,2,c116d99437026f5497b20c185bbe1b5c,1
01b1e81a-0001-9e31-0005-176e0002c08e,"show terse STAGES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097550638,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:46:09.181-08:00,2024-01-25T05:46:09.216-08:00,35,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,19bcaa472dc5cdb186ceaf3ea783c631,2,19bcaa472dc5cdb186ceaf3ea783c631,1
01b1e824-0001-9e31-0005-176e0002c0e6,"show SCHEMAS like 'PUBLIC' in DATABASE IDENTIFIER('""CITIBIKE""')",13,CITIBIKE,3,PUBLIC,SHOW,1433136097554562,YAUHENIYABAKHAR,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:56:12.761-08:00,2024-01-25T05:56:12.809-08:00,48,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31,17,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,6b44382f5d46912e905adaf4ba292578,2,6b44382f5d46912e905adaf4ba292578,1
